File,total_chunks,total_samples,total_compressed_bytes,bits_per_sample,successful_chunk_count,failed_chunk_count,success_rate,any_failed
FAV70669_af80b8db_ff825935_11.csv,7433,521398316,451984807,6.9349638175663,7433,0,1.0,0
FAV70669_af80b8db_ff825935_12.csv,7446,522402411,452987850,6.93699478350991,7446,0,1.0,0
FAV70669_af80b8db_ff825935_13.csv,7397,514818372,445923652,6.92941318729783,7397,0,1.0,0
FAV70669_af80b8db_ff825935_14.csv,7755,557776258,483066895,6.928468368045884,7755,0,1.0,0
FAV70669_af80b8db_ff825935_15.csv,7397,521818684,451046970,6.914999157063529,7397,0,1.0,0
FAV70669_af80b8db_ff825935_2.csv,6482,425146798,370828876,6.9778980388792675,6482,0,1.0,0
FAV70669_af80b8db_ff825935_3.csv,7590,542191514,471240923,6.9531287131137205,7590,0,1.0,0
FAV70669_af80b8db_ff825935_4.csv,6453,424136145,369611367,6.9715608321945775,6453,0,1.0,0
FAV70669_af80b8db_ff825935_5.csv,6642,442250782,385282186,6.969478887207485,6642,0,1.0,0
FAV70669_af80b8db_ff825935_6.csv,8413,624799481,541281214,6.930623093779427,8413,0,1.0,0
FAV70669_af80b8db_ff825935_7.csv,8504,635076180,549496516,6.921960335530141,8504,0,1.0,0
FAV70669_af80b8db_ff825935_8.csv,6524,431779236,375265426,6.9529128723549825,6524,0,1.0,0
FAV70669_af80b8db_ff825935_9.csv,7468,531535682,461393089,6.944302775895297,7468,0,1.0,0
FAV81161_90dbedf6_e37abae1_0.csv,5203,285161099,247351403,6.9392747851627545,5203,0,1.0,0
FAV81161_90dbedf6_e37abae1_1.csv,6977,467436104,409878083,7.014915270644135,6977,0,1.0,0
FAV81161_90dbedf6_e37abae1_10.csv,9352,713330641,619960393,6.952853079530057,9352,0,1.0,0
FAV81161_90dbedf6_e37abae1_11.csv,7611,532393493,464344562,6.977464121636062,7611,0,1.0,0
FAV81161_90dbedf6_e37abae1_12.csv,7312,503572555,438405686,6.964727233794542,7312,0,1.0,0
FAV81161_90dbedf6_e37abae1_13.csv,6771,443577313,387180965,6.982881290865297,6771,0,1.0,0
FAV81161_90dbedf6_e37abae1_14.csv,7423,514310632,447641559,6.962975776087009,7423,0,1.0,0
FAV81161_90dbedf6_e37abae1_2.csv,7807,554741150,484697197,6.98988632085433,7807,0,1.0,0
FAV81161_90dbedf6_e37abae1_3.csv,6799,445987128,390993067,7.013530973476885,6799,0,1.0,0
FAV81161_90dbedf6_e37abae1_4.csv,7861,561270847,490119228,6.985849781718665,7861,0,1.0,0
FAV81161_90dbedf6_e37abae1_5.csv,8691,644162269,562032987,6.980017477552694,8691,0,1.0,0
FAV81161_90dbedf6_e37abae1_6.csv,8814,659598727,573013898,6.949848440201735,8814,0,1.0,0
FAV81161_90dbedf6_e37abae1_7.csv,8779,655314527,570287920,6.962005528682565,8779,0,1.0,0
FAV81161_90dbedf6_e37abae1_8.csv,6654,435828293,381241825,6.998018827566112,6654,0,1.0,0
FAV81161_90dbedf6_e37abae1_9.csv,6633,429204576,375143881,6.992355663980619,6633,0,1.0,0
FAV81161_bfa01c58_8633ab39_0.csv,5417,321815275,279459300,6.947073596801768,5417,0,1.0,0
FAV81161_bfa01c58_8633ab39_1.csv,6223,400734016,349109783,6.969406520259064,6223,0,1.0,0
FAV81161_bfa01c58_8633ab39_10.csv,8910,679362840,581363980,6.845990928794398,8910,0,1.0,0
FAV81161_bfa01c58_8633ab39_11.csv,5259,279475358,245459854,7.026304022124197,5259,0,1.0,0
FAV81161_bfa01c58_8633ab39_12.csv,6094,379130342,333708081,7.041548386544066,6094,0,1.0,0
FAV81161_bfa01c58_8633ab39_13.csv,6136,388132607,341147448,7.031564817742819,6136,0,1.0,0
FAV81161_bfa01c58_8633ab39_14.csv,6063,382253989,335587087,7.023332059982767,6063,0,1.0,0
FAV81161_bfa01c58_8633ab39_15.csv,6190,387808178,340445291,7.022962594667098,6190,0,1.0,0
FAV81161_bfa01c58_8633ab39_16.csv,7109,489821470,427537870,6.982754267590598,7109,0,1.0,0
FAV81161_bfa01c58_8633ab39_17.csv,6277,408055030,357684933,7.012484232825166,6277,0,1.0,0
FAV81161_bfa01c58_8633ab39_18.csv,7176,495555569,431548781,6.9667065894682745,7176,0,1.0,0
FAV81161_bfa01c58_8633ab39_2.csv,6344,410543225,356896119,6.954612274992481,6344,0,1.0,0
FAV81161_bfa01c58_8633ab39_3.csv,7121,490334026,424251150,6.921830874531232,7121,0,1.0,0
FAV81161_bfa01c58_8633ab39_4.csv,6332,409167232,355238365,6.9455877639781285,6332,0,1.0,0
FAV81161_bfa01c58_8633ab39_5.csv,6206,399884142,346889671,6.939803499384579,6206,0,1.0,0
FAV81161_bfa01c58_8633ab39_6.csv,7057,485944981,419478100,6.905771087694391,7057,0,1.0,0
FAV81161_bfa01c58_8633ab39_7.csv,6256,408032925,353634078,6.933442010837728,6256,0,1.0,0
FAV81161_bfa01c58_8633ab39_8.csv,6308,408805542,353720522,6.922029877960901,6308,0,1.0,0
FAV81161_bfa01c58_8633ab39_9.csv,8073,590505021,506843172,6.866572225132697,8073,0,1.0,0
FAV81161_d1ba1483_4db0e43d_0.csv,5394,319637671,277253713,6.939199929284931,5394,0,1.0,0
FAV81161_d1ba1483_4db0e43d_1.csv,6932,475405746,415583531,6.993327859356584,6932,0,1.0,0
FAV81161_d1ba1483_4db0e43d_10.csv,6798,457510418,398077815,6.960765033333077,6798,0,1.0,0
FAV81161_d1ba1483_4db0e43d_11.csv,7707,559062307,485395934,6.945858133125759,7707,0,1.0,0
FAV81161_d1ba1483_4db0e43d_12.csv,8060,594278278,515105047,6.934193169348855,8060,0,1.0,0
FAV81161_d1ba1483_4db0e43d_13.csv,7840,572532013,496612663,6.939177572241712,7840,0,1.0,0
FAV81161_d1ba1483_4db0e43d_14.csv,13888,1192757129,1026364301,6.883978480081673,13888,0,1.0,0
FAV81161_d1ba1483_4db0e43d_2.csv,7751,558536412,486795544,6.972444890486388,7751,0,1.0,0
FAV81161_d1ba1483_4db0e43d_3.csv,7907,576677977,502069172,6.964984854970455,7907,0,1.0,0
FAV81161_d1ba1483_4db0e43d_4.csv,6845,464048042,404872405,6.9798360230986605,6845,0,1.0,0
FAV81161_d1ba1483_4db0e43d_5.csv,7930,577048044,501228982,6.948870025110075,7930,0,1.0,0
FAV81161_d1ba1483_4db0e43d_6.csv,7853,570479722,495332825,6.946193610716982,7853,0,1.0,0
FAV81161_d1ba1483_4db0e43d_7.csv,7846,572963174,497432241,6.945399126122545,7846,0,1.0,0
FAV81161_d1ba1483_4db0e43d_8.csv,6918,479792029,417575222,6.962603740963775,6918,0,1.0,0
FAV81161_d1ba1483_4db0e43d_9.csv,8889,676284228,586394565,6.936664091477231,8889,0,1.0,0
